experiment_id,experiment_version,experiment_config_sha256,phase,seed,prediction_random_seed,draw_date,scorer_name,window,decay,hot_window,cold_window,hot_weight,number_score_weight,structure_score_weight,target_front_pool_size,core_number_count,target_issue,data_cutoff_issue,strategy_name,random_seed,best_front_hits,best_back_hits,best_total_hits,at_least_three_front,at_least_2_plus_1,ticket_hit_share,unique_hit_concentration,any_prize,front_pool_coverage,back_pool_coverage,total_cost,total_prize,roi,prize_rule_version,prize_data_available,random_baseline_seed_count,random_metric_percentiles,risk_disclaimer,portfolio_strategy,candidate_generation_method
B7,v0.5-b7-v1,4feb499ac7eab1ccb7b546227b451bb2e7f0165613db0d5bcd75a713d1b61371,development,20260000,20334700,2012-04-11,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,12041,12040,max_coverage,20334700,3,1,3,True,False,0.4285714285714285,0.4285714285714285,,5,2,10,,,,False,1000,"{'best_front_hits': 96.55, 'best_back_hits': 53.25, 'best_total_hits': 85.25, 'at_least_three_front': 96.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 98.15, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 25.05}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,max_coverage,seeded_uniform_candidate_pool
B7,v0.5-b7-v1,4feb499ac7eab1ccb7b546227b451bb2e7f0165613db0d5bcd75a713d1b61371,development,20260000,20334800,2012-04-14,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,12042,12041,max_coverage,20334800,1,1,2,False,False,0.3333333333333333,0.3333333333333333,,4,2,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 87.15, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 8.45}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,max_coverage,seeded_uniform_candidate_pool
B7,v0.5-b7-v1,4feb499ac7eab1ccb7b546227b451bb2e7f0165613db0d5bcd75a713d1b61371,development,20260000,20334900,2012-04-16,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,12043,12042,max_coverage,20334900,1,1,2,False,False,0.3333333333333333,0.3333333333333333,,4,2,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 87.15, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 8.45}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,max_coverage,seeded_uniform_candidate_pool
B7,v0.5-b7-v1,4feb499ac7eab1ccb7b546227b451bb2e7f0165613db0d5bcd75a713d1b61371,development,20260000,20335000,2012-04-18,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,12044,12043,max_coverage,20335000,2,1,3,False,True,0.6,0.6,,3,2,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 85.25, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 89.95, 'front_pool_coverage': 60.7, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 61.1}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,max_coverage,seeded_uniform_candidate_pool
B7,v0.5-b7-v1,4feb499ac7eab1ccb7b546227b451bb2e7f0165613db0d5bcd75a713d1b61371,development,20260000,20335100,2012-04-21,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,12045,12044,max_coverage,20335100,2,1,3,False,True,0.75,0.75,,2,2,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 85.25, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 89.95, 'front_pool_coverage': 27.7, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 86.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,max_coverage,seeded_uniform_candidate_pool
B7,v0.5-b7-v1,4feb499ac7eab1ccb7b546227b451bb2e7f0165613db0d5bcd75a713d1b61371,development,20260000,20335200,2012-04-23,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,12046,12045,max_coverage,20335200,1,1,2,False,False,0.4,0.4,,4,1,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 87.15, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 19.25}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,max_coverage,seeded_uniform_candidate_pool
B7,v0.5-b7-v1,4feb499ac7eab1ccb7b546227b451bb2e7f0165613db0d5bcd75a713d1b61371,development,20260000,20335300,2012-04-25,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,12047,12046,max_coverage,20335300,2,1,2,False,False,0.3333333333333333,0.3333333333333333,,4,2,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 87.15, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 8.45}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,max_coverage,seeded_uniform_candidate_pool
B7,v0.5-b7-v1,4feb499ac7eab1ccb7b546227b451bb2e7f0165613db0d5bcd75a713d1b61371,development,20260000,20335400,2012-04-28,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,12048,12047,max_coverage,20335400,1,1,1,False,False,0.3333333333333333,0.3333333333333333,,2,1,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 9.45, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 27.7, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 8.45}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,max_coverage,seeded_uniform_candidate_pool
B7,v0.5-b7-v1,4feb499ac7eab1ccb7b546227b451bb2e7f0165613db0d5bcd75a713d1b61371,development,20260000,20335500,2012-04-30,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,12049,12048,max_coverage,20335500,1,2,3,False,False,0.5,0.5,,4,2,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 96.35, 'best_total_hits': 85.25, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 87.15, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,max_coverage,seeded_uniform_candidate_pool
B7,v0.5-b7-v1,4feb499ac7eab1ccb7b546227b451bb2e7f0165613db0d5bcd75a713d1b61371,development,20260000,20335600,2012-05-02,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,12050,12049,max_coverage,20335600,3,1,3,True,False,0.4285714285714285,0.4285714285714285,,5,2,10,,,,False,1000,"{'best_front_hits': 96.55, 'best_back_hits': 53.25, 'best_total_hits': 85.25, 'at_least_three_front': 96.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 98.15, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 25.05}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,max_coverage,seeded_uniform_candidate_pool
B7,v0.5-b7-v1,4feb499ac7eab1ccb7b546227b451bb2e7f0165613db0d5bcd75a713d1b61371,development,20260000,20335700,2012-05-05,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,12051,12050,max_coverage,20335700,1,1,2,False,False,0.5,0.5,,2,2,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 27.7, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,max_coverage,seeded_uniform_candidate_pool
B7,v0.5-b7-v1,4feb499ac7eab1ccb7b546227b451bb2e7f0165613db0d5bcd75a713d1b61371,development,20260000,20335800,2012-05-07,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,12052,12051,max_coverage,20335800,2,2,2,False,False,0.4,0.4,,3,2,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 96.35, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 60.7, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 19.25}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,max_coverage,seeded_uniform_candidate_pool
B7,v0.5-b7-v1,4feb499ac7eab1ccb7b546227b451bb2e7f0165613db0d5bcd75a713d1b61371,development,20260000,20335900,2012-05-09,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,12053,12052,max_coverage,20335900,1,1,2,False,False,0.3333333333333333,0.3333333333333333,,4,2,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 87.15, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 8.45}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,max_coverage,seeded_uniform_candidate_pool
B7,v0.5-b7-v1,4feb499ac7eab1ccb7b546227b451bb2e7f0165613db0d5bcd75a713d1b61371,development,20260000,20336000,2012-05-12,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,12054,12053,max_coverage,20336000,3,1,3,True,False,0.5,0.5,,4,2,10,,,,False,1000,"{'best_front_hits': 96.55, 'best_back_hits': 53.25, 'best_total_hits': 85.25, 'at_least_three_front': 96.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 87.15, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,max_coverage,seeded_uniform_candidate_pool
B7,v0.5-b7-v1,4feb499ac7eab1ccb7b546227b451bb2e7f0165613db0d5bcd75a713d1b61371,development,20260000,20336100,2012-05-14,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,12055,12054,max_coverage,20336100,2,1,3,False,True,0.5,0.5,,4,2,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 85.25, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 89.95, 'front_pool_coverage': 87.15, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,max_coverage,seeded_uniform_candidate_pool
B7,v0.5-b7-v1,4feb499ac7eab1ccb7b546227b451bb2e7f0165613db0d5bcd75a713d1b61371,development,20260000,20336200,2012-05-16,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,12056,12055,max_coverage,20336200,1,1,2,False,False,0.3333333333333333,0.3333333333333333,,4,2,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 87.15, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 8.45}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,max_coverage,seeded_uniform_candidate_pool
B7,v0.5-b7-v1,4feb499ac7eab1ccb7b546227b451bb2e7f0165613db0d5bcd75a713d1b61371,development,20260000,20336300,2012-05-19,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,12057,12056,max_coverage,20336300,1,1,2,False,False,0.3333333333333333,0.3333333333333333,,4,2,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 87.15, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 8.45}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,max_coverage,seeded_uniform_candidate_pool
B7,v0.5-b7-v1,4feb499ac7eab1ccb7b546227b451bb2e7f0165613db0d5bcd75a713d1b61371,development,20260000,20336400,2012-05-21,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,12058,12057,max_coverage,20336400,2,1,2,False,False,0.3333333333333333,0.3333333333333333,,5,1,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 98.15, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 8.45}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,max_coverage,seeded_uniform_candidate_pool
B7,v0.5-b7-v1,4feb499ac7eab1ccb7b546227b451bb2e7f0165613db0d5bcd75a713d1b61371,development,20260000,20336500,2012-05-23,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,12059,12058,max_coverage,20336500,3,1,3,True,False,0.5,0.5,,4,2,10,,,,False,1000,"{'best_front_hits': 96.55, 'best_back_hits': 53.25, 'best_total_hits': 85.25, 'at_least_three_front': 96.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 87.15, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,max_coverage,seeded_uniform_candidate_pool
B7,v0.5-b7-v1,4feb499ac7eab1ccb7b546227b451bb2e7f0165613db0d5bcd75a713d1b61371,development,20260000,20336600,2012-05-26,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,12060,12059,max_coverage,20336600,1,1,1,False,False,0.2,0.2,,4,1,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 9.45, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 87.15, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 0.65}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,max_coverage,seeded_uniform_candidate_pool
B7,v0.5-b7-v1,4feb499ac7eab1ccb7b546227b451bb2e7f0165613db0d5bcd75a713d1b61371,development,20260000,20336700,2012-05-28,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,12061,12060,max_coverage,20336700,2,1,2,False,False,0.5,0.5,,3,1,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 60.7, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,max_coverage,seeded_uniform_candidate_pool
B7,v0.5-b7-v1,4feb499ac7eab1ccb7b546227b451bb2e7f0165613db0d5bcd75a713d1b61371,development,20260000,20336800,2012-05-30,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,12062,12061,max_coverage,20336800,2,1,2,False,False,0.4,0.4,,4,1,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 87.15, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 19.25}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,max_coverage,seeded_uniform_candidate_pool
B7,v0.5-b7-v1,4feb499ac7eab1ccb7b546227b451bb2e7f0165613db0d5bcd75a713d1b61371,development,20260000,20336900,2012-06-02,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,12063,12062,max_coverage,20336900,1,1,2,False,False,0.4,0.4,,4,1,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 87.15, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 19.25}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,max_coverage,seeded_uniform_candidate_pool
B7,v0.5-b7-v1,4feb499ac7eab1ccb7b546227b451bb2e7f0165613db0d5bcd75a713d1b61371,development,20260000,20337000,2012-06-04,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,12064,12063,max_coverage,20337000,2,1,2,False,False,0.4,0.4,,3,2,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 60.7, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 19.25}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,max_coverage,seeded_uniform_candidate_pool
B7,v0.5-b7-v1,4feb499ac7eab1ccb7b546227b451bb2e7f0165613db0d5bcd75a713d1b61371,development,20260000,20337100,2012-06-06,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,12065,12064,max_coverage,20337100,2,1,3,False,True,0.5,0.5,,5,1,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 85.25, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 89.95, 'front_pool_coverage': 98.15, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,max_coverage,seeded_uniform_candidate_pool
B7,v0.5-b7-v1,4feb499ac7eab1ccb7b546227b451bb2e7f0165613db0d5bcd75a713d1b61371,development,20260000,20337200,2012-06-09,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,12066,12065,max_coverage,20337200,1,1,2,False,False,0.4,0.4,,4,1,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 87.15, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 19.25}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,max_coverage,seeded_uniform_candidate_pool
B7,v0.5-b7-v1,4feb499ac7eab1ccb7b546227b451bb2e7f0165613db0d5bcd75a713d1b61371,development,20260000,20337300,2012-06-11,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,12067,12066,max_coverage,20337300,2,1,2,False,False,0.3333333333333333,0.3333333333333333,,5,1,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 98.15, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 8.45}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,max_coverage,seeded_uniform_candidate_pool
B7,v0.5-b7-v1,4feb499ac7eab1ccb7b546227b451bb2e7f0165613db0d5bcd75a713d1b61371,development,20260000,20337400,2012-06-13,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,12068,12067,max_coverage,20337400,2,1,2,False,False,0.3333333333333333,0.3333333333333333,,5,1,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 98.15, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 8.45}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,max_coverage,seeded_uniform_candidate_pool
B7,v0.5-b7-v1,4feb499ac7eab1ccb7b546227b451bb2e7f0165613db0d5bcd75a713d1b61371,development,20260000,20337500,2012-06-16,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,12069,12068,max_coverage,20337500,2,2,2,False,False,0.3333333333333333,0.3333333333333333,,4,2,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 96.35, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 87.15, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 8.45}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,max_coverage,seeded_uniform_candidate_pool
B7,v0.5-b7-v1,4feb499ac7eab1ccb7b546227b451bb2e7f0165613db0d5bcd75a713d1b61371,development,20260000,20337600,2012-06-18,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,12070,12069,max_coverage,20337600,2,1,2,False,False,0.4,0.4,,4,1,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 87.15, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 19.25}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,max_coverage,seeded_uniform_candidate_pool
B7,v0.5-b7-v1,4feb499ac7eab1ccb7b546227b451bb2e7f0165613db0d5bcd75a713d1b61371,development,20260000,20337700,2012-06-20,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,12071,12070,max_coverage,20337700,2,1,3,False,True,0.4285714285714285,0.4285714285714285,,5,2,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 85.25, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 89.95, 'front_pool_coverage': 98.15, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 25.05}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,max_coverage,seeded_uniform_candidate_pool
B7,v0.5-b7-v1,4feb499ac7eab1ccb7b546227b451bb2e7f0165613db0d5bcd75a713d1b61371,development,20260000,20337800,2012-06-23,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,12072,12071,max_coverage,20337800,1,1,2,False,False,0.4,0.4,,3,2,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 60.7, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 19.25}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,max_coverage,seeded_uniform_candidate_pool
B7,v0.5-b7-v1,4feb499ac7eab1ccb7b546227b451bb2e7f0165613db0d5bcd75a713d1b61371,development,20260000,20337900,2012-06-25,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,12073,12072,max_coverage,20337900,3,1,3,True,False,0.6,0.6,,4,1,10,,,,False,1000,"{'best_front_hits': 96.55, 'best_back_hits': 53.25, 'best_total_hits': 85.25, 'at_least_three_front': 96.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 87.15, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 61.1}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,max_coverage,seeded_uniform_candidate_pool
B7,v0.5-b7-v1,4feb499ac7eab1ccb7b546227b451bb2e7f0165613db0d5bcd75a713d1b61371,development,20260000,20338000,2012-06-27,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,12074,12073,max_coverage,20338000,2,1,2,False,False,0.2857142857142857,0.2857142857142857,,5,2,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 98.15, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 3.15}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,max_coverage,seeded_uniform_candidate_pool
B7,v0.5-b7-v1,4feb499ac7eab1ccb7b546227b451bb2e7f0165613db0d5bcd75a713d1b61371,development,20260000,20338100,2012-06-30,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,12075,12074,max_coverage,20338100,2,1,2,False,False,0.4,0.4,,4,1,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 87.15, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 19.25}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,max_coverage,seeded_uniform_candidate_pool
B7,v0.5-b7-v1,4feb499ac7eab1ccb7b546227b451bb2e7f0165613db0d5bcd75a713d1b61371,development,20260000,20338200,2012-07-02,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,12076,12075,max_coverage,20338200,1,1,1,False,False,0.25,0.25,,2,2,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 9.45, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 27.7, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 1.95}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,max_coverage,seeded_uniform_candidate_pool
B7,v0.5-b7-v1,4feb499ac7eab1ccb7b546227b451bb2e7f0165613db0d5bcd75a713d1b61371,development,20260000,20338300,2012-07-04,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,12077,12076,max_coverage,20338300,3,1,3,True,True,0.5,0.5,,5,1,10,,,,False,1000,"{'best_front_hits': 96.55, 'best_back_hits': 53.25, 'best_total_hits': 85.25, 'at_least_three_front': 96.6, 'at_least_2_plus_1': 89.95, 'front_pool_coverage': 98.15, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,max_coverage,seeded_uniform_candidate_pool
B7,v0.5-b7-v1,4feb499ac7eab1ccb7b546227b451bb2e7f0165613db0d5bcd75a713d1b61371,development,20260000,20338400,2012-07-07,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,12078,12077,max_coverage,20338400,2,1,3,False,True,0.5,0.5,,5,1,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 85.25, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 89.95, 'front_pool_coverage': 98.15, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,max_coverage,seeded_uniform_candidate_pool
B7,v0.5-b7-v1,4feb499ac7eab1ccb7b546227b451bb2e7f0165613db0d5bcd75a713d1b61371,development,20260000,20338500,2012-07-09,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,12079,12078,max_coverage,20338500,2,1,3,False,True,0.5,0.5,,4,2,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 85.25, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 89.95, 'front_pool_coverage': 87.15, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,max_coverage,seeded_uniform_candidate_pool
B7,v0.5-b7-v1,4feb499ac7eab1ccb7b546227b451bb2e7f0165613db0d5bcd75a713d1b61371,development,20260000,20338600,2012-07-11,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,12080,12079,max_coverage,20338600,1,1,2,False,False,0.5,0.5,,2,2,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 27.7, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,max_coverage,seeded_uniform_candidate_pool
